person_id,product_id,label,negative_type
Edith,waterfall-cardi-1#Navy,0,random
Emma,the-cotton-bamboo-tee#BlueJeans,0,random
Fiona,the-contrast-panel-top#SageStripe,0,random
Gemma,the-cotton-bamboo-tank#Chambray,0,random
Georgia,the-frill-detail-blouse#Chambray,0,random
Grazi,open-plains-kimono-throw-1#Rust,0,random
Helen,butterfly-kisses-tee#Stripe,0,random
Jess,the-panel-hem-top#Khaki,0,random
Jira,mila-knit-cardigan#Clay,0,random
Jude,nova-lux-solid-v-neck-placket-shirt#CloudDance,0,random
Kate,layer-top-1#Navy,0,random
Katie,cross-over-top-with-pocket#BlackWhite,0,random
Lara,the-tie-front-top#Navy,0,random
Laura,the-button-up-swing-tunic#Wine,0,random
Lauren,softly-swinging-bamboo-tee#Starfish,0,random
Lisa,long-sleeve-softly-swinging-bamboo-tee#Storm,0,random
Ljubenka,the-luxe-long-sleeve-tee#GreyMarle,0,random
Louise,print-tee-3#Music,0,random
Lucy,meredith-78-oversized-pullover-knit#WhiteCapGr,0,random
Maddy,malibu-cardigan#Navy,0,random
Madeline,falling-for-you-cardi#Navy,0,random
Mae-Lee,belle-tie-neck-blouse-tee#RoyalBlue,0,random
Mandy,raspberry-ls-tee#WhiteRaspb,0,random
Marnee,the-soft-knit-jumper#NavyStripe,0,random
Mercy,belle-half-sleeve-forgiver-tunic#White,0,random
Miranda,the-panel-hem-top#Khaki,0,random
Monique,the-long-sleeve-v-neck-tee#Navy,0,random
Nadine,fundamental-split-hoodie-1#Lilac,0,random
Natalia,softly-falling-bamboo-tunic#White,0,random
Natalie,clara-blouse#DarkFloral,0,random
Nathalie,the-cross-front-spot-blouse#NavySpot,0,random
Nikki,the-asymmetrical-tank-top#Indigo,0,random
Olivia,lake-house-top#CoalPrint,0,random
Palatina,belle-ls-free-fall-tee#Blush,0,random
Perrie,viola-kimono-radiant-floral#Grey,0,random
Riina,long-sleeve-softly-swinging-bamboo-tee#Navy,0,random
Rosaline,the-sleeveless-cross-over-blouse#Cobalt,0,random
Shadae,sunshine-in-me-tee-1#GreyMarle,0,random
Sophia,the-cut-out-shoulder-blouse#Black,0,random
Sophie,the-cotton-bamboo-tee#White,0,random
Stacey,daisy-top-1#BrightBlue,0,random
Stefania,layer-me-cotton-candy-top#Cream,0,random
Summer,moonlight-kisses-bamboo-tee#Combat,0,random
Thais,neptune-top-1#PrimBlack,0,random
Tia,back-to-you-top#Rust,0,random
